departamentocodigo,Departamento,municipiocodigo,Municipio,Nombre_comercial,bandera,Direccion,producto,precio,estado,fecharegistro,periodo,mes,Dir2,Full_Address,Coords
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,BIODIESEL EXTRA,8370,1,2018-05-02,2018,5,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota d.c., Colombia","(4.65208, -74.11276)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA EXTRA OXIGENADA,12060,1,2018-05-02,2018,5,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota d.c., Colombia","(4.65208, -74.11276)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,BIOACEM AL 9%,8370,1,2018-05-02,2018,5,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota d.c., Colombia","(4.65208, -74.11276)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACION DE SERVICIO SAN RAFAEL TERPEL CAUCASIA,TERPEL,CARRERA 20 No. 2-60,GASOLINA EXTRA OXIGENADA,11950,1,2018-05-04,2018,5,CARRERA 20 No. 2-60,"CARRERA 20 No. 2-60, Caucasia, Colombia","(7.97831, -75.19036)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACION DE SERVICIO SAN RAFAEL TERPEL CAUCASIA,TERPEL,CARRERA 20 No. 2-60,BIODIESEL EXTRA,8310,1,2018-05-04,2018,5,CARRERA 20 No. 2-60,"CARRERA 20 No. 2-60, Caucasia, Colombia","(7.97831, -75.19036)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACION DE SERVICIO SAN RAFAEL TERPEL CAUCASIA,TERPEL,CARRERA 20 No. 2-60,GASOLINA CORRIENTE OXIGENADA,9360,1,2018-05-04,2018,5,CARRERA 20 No. 2-60,"CARRERA 20 No. 2-60, Caucasia, Colombia","(7.97831, -75.19036)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO K.L.,MOBIL,Carrera 7 # 84 - 91,GASOLINA EXTRA OXIGENADA,12390,1,2018-05-02,2018,5,Carrera 7 No 84 - 91,"Carrera 7 # 84 - 91, Bogota d.c., Colombia","('NA', 'NA')"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO K.L.,MOBIL,Carrera 7 # 84 - 91,BIOACEM AL 9%,9260,1,2018-05-02,2018,5,Carrera 7 No 84 - 91,"Carrera 7 # 84 - 91, Bogota d.c., Colombia","('NA', 'NA')"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO K.L.,MOBIL,Carrera 7 # 84 - 91,GASOLINA CORRIENTE OXIGENADA,9290,1,2018-05-02,2018,5,Carrera 7 No 84 - 91,"Carrera 7 # 84 - 91, Bogota d.c., Colombia","('NA', 'NA')"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO K.L.,MOBIL,Carrera 7 # 84 - 91,BIODIESEL EXTRA,9260,1,2018-05-02,2018,5,Carrera 7 No 84 - 91,"Carrera 7 # 84 - 91, Bogota d.c., Colombia","('NA', 'NA')"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA CHILE,TEXACO,Carrera 91A No. 72-26,GASOLINA EXTRA OXIGENADA,11999,1,2018-05-02,2018,5,Carrera 91A No. 72-26,"Carrera 91A No. 72-26, Bogota d.c., Colombia","(4.69912, -74.11017)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA CHILE,TEXACO,Carrera 91A No. 72-26,BIOACEM AL 9%,8599,1,2018-05-02,2018,5,Carrera 91A No. 72-26,"Carrera 91A No. 72-26, Bogota d.c., Colombia","(4.69912, -74.11017)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA CHILE,TEXACO,Carrera 91A No. 72-26,BIODIESEL EXTRA,8599,1,2018-05-02,2018,5,Carrera 91A No. 72-26,"Carrera 91A No. 72-26, Bogota d.c., Colombia","(4.69912, -74.11017)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA CHILE,TEXACO,Carrera 91A No. 72-26,GASOLINA CORRIENTE OXIGENADA,8999,1,2018-05-02,2018,5,Carrera 91A No. 72-26,"Carrera 91A No. 72-26, Bogota d.c., Colombia","(4.69912, -74.11017)"
5,ANTIOQUIA,5266,ENVIGADO,ESSO ENVIGADO,MOBIL,Carrera 43 A No 30 Sur - 9,GASOLINA CORRIENTE OXIGENADA,8930,1,2018-05-02,2018,5,Carrera 43 A No 30 Sur - 9,"Carrera 43 A No 30 Sur - 9, Envigado, Colombia","(6.17691, -75.58536)"
5,ANTIOQUIA,5266,ENVIGADO,ESSO ENVIGADO,MOBIL,Carrera 43 A No 30 Sur - 9,GASOLINA EXTRA OXIGENADA,11550,1,2018-05-02,2018,5,Carrera 43 A No 30 Sur - 9,"Carrera 43 A No 30 Sur - 9, Envigado, Colombia","(6.17691, -75.58536)"
5,ANTIOQUIA,5266,ENVIGADO,ESSO ENVIGADO,MOBIL,Carrera 43 A No 30 Sur - 9,BIODIESEL EXTRA,8350,1,2018-05-02,2018,5,Carrera 43 A No 30 Sur - 9,"Carrera 43 A No 30 Sur - 9, Envigado, Colombia","(6.17691, -75.58536)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PETROBRAS VERGEL,PETROBRAS,AVENIDA CIUDAD DE CALI No. 13A-72,GASOLINA CORRIENTE OXIGENADA,9090,1,2018-05-01,2018,5,AVENIDA CIUDAD DE CALI No. 13A-72,"AVENIDA CIUDAD DE CALI No. 13A-72, Bogota d.c., Colombia","(4.65475, -74.14081)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PETROBRAS VERGEL,PETROBRAS,AVENIDA CIUDAD DE CALI No. 13A-72,GASOLINA EXTRA OXIGENADA,9090,1,2018-05-01,2018,5,AVENIDA CIUDAD DE CALI No. 13A-72,"AVENIDA CIUDAD DE CALI No. 13A-72, Bogota d.c., Colombia","(4.65475, -74.14081)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PETROBRAS VERGEL,PETROBRAS,AVENIDA CIUDAD DE CALI No. 13A-72,BIOACEM AL 9%,8430,1,2018-05-01,2018,5,AVENIDA CIUDAD DE CALI No. 13A-72,"AVENIDA CIUDAD DE CALI No. 13A-72, Bogota d.c., Colombia","(4.65475, -74.14081)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PETROBRAS VERGEL,PETROBRAS,AVENIDA CIUDAD DE CALI No. 13A-72,BIODIESEL EXTRA,8430,1,2018-05-01,2018,5,AVENIDA CIUDAD DE CALI No. 13A-72,"AVENIDA CIUDAD DE CALI No. 13A-72, Bogota d.c., Colombia","(4.65475, -74.14081)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,BIOACEM AL 9%,7920,1,2018-05-02,2018,5,AVENIDA CARRERA 45 No. 242-34,"AVENIDA CARRERA 45 No. 242-34, Bogota d.c., Colombia","(4.81937, -74.03476)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,BIODIESEL EXTRA,7920,1,2018-05-02,2018,5,AVENIDA CARRERA 45 No. 242-34,"AVENIDA CARRERA 45 No. 242-34, Bogota d.c., Colombia","(4.81937, -74.03476)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,GASOLINA CORRIENTE OXIGENADA,8960,1,2018-05-02,2018,5,AVENIDA CARRERA 45 No. 242-34,"AVENIDA CARRERA 45 No. 242-34, Bogota d.c., Colombia","(4.81937, -74.03476)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,GASOLINA EXTRA OXIGENADA,11340,1,2018-05-02,2018,5,AVENIDA CARRERA 45 No. 242-34,"AVENIDA CARRERA 45 No. 242-34, Bogota d.c., Colombia","(4.81937, -74.03476)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PRIMERA DE MAYO,TERPEL,TRANSVERSAL 72 No. 35-09 SUR,BIODIESEL EXTRA,8150,1,2018-05-02,2018,5,TRANSVERSAL 72 No. 35-09 SUR,"TRANSVERSAL 72 No. 35-09 SUR, Bogota d.c., Colombia","(4.5649, -74.16371)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PRIMERA DE MAYO,TERPEL,TRANSVERSAL 72 No. 35-09 SUR,GASOLINA CORRIENTE OXIGENADA,8750,1,2018-05-02,2018,5,TRANSVERSAL 72 No. 35-09 SUR,"TRANSVERSAL 72 No. 35-09 SUR, Bogota d.c., Colombia","(4.5649, -74.16371)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PRIMERA DE MAYO,TERPEL,TRANSVERSAL 72 No. 35-09 SUR,BIOACEM AL 9%,8150,1,2018-05-02,2018,5,TRANSVERSAL 72 No. 35-09 SUR,"TRANSVERSAL 72 No. 35-09 SUR, Bogota d.c., Colombia","(4.5649, -74.16371)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PRIMERA DE MAYO,TERPEL,TRANSVERSAL 72 No. 35-09 SUR,GASOLINA EXTRA OXIGENADA,11190,1,2018-05-02,2018,5,TRANSVERSAL 72 No. 35-09 SUR,"TRANSVERSAL 72 No. 35-09 SUR, Bogota d.c., Colombia","(4.5649, -74.16371)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL IBERIA,TERPEL,Carrera 49 No 132-40,BIODIESEL EXTRA,7890,1,2018-05-09,2018,5,Carrera 49 No 132-40,"Carrera 49 No 132-40, Bogota d.c., Colombia","(4.71882, -74.05593)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL IBERIA,TERPEL,Carrera 49 No 132-40,GASOLINA CORRIENTE OXIGENADA,8599,1,2018-05-09,2018,5,Carrera 49 No 132-40,"Carrera 49 No 132-40, Bogota d.c., Colombia","(4.71882, -74.05593)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL IBERIA,TERPEL,Carrera 49 No 132-40,BIOACEM AL 9%,7890,1,2018-05-09,2018,5,Carrera 49 No 132-40,"Carrera 49 No 132-40, Bogota d.c., Colombia","(4.71882, -74.05593)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL IBERIA,TERPEL,Carrera 49 No 132-40,GASOLINA EXTRA OXIGENADA,11099,1,2018-05-09,2018,5,Carrera 49 No 132-40,"Carrera 49 No 132-40, Bogota d.c., Colombia","(4.71882, -74.05593)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL BETANIA,TERPEL,CARRERA 86 A No.  52-19 SUR,BIOACEM AL 9%,7969,1,2018-05-01,2018,5,CARRERA 86 A No.  52-19 SUR,"CARRERA 86 A No.  52-19 SUR, Bogota d.c., Colombia","(4.60956, -74.1237)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL BETANIA,TERPEL,CARRERA 86 A No.  52-19 SUR,GASOLINA CORRIENTE OXIGENADA,8656,1,2018-05-01,2018,5,CARRERA 86 A No.  52-19 SUR,"CARRERA 86 A No.  52-19 SUR, Bogota d.c., Colombia","(4.60956, -74.1237)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL BETANIA,TERPEL,CARRERA 86 A No.  52-19 SUR,BIODIESEL EXTRA,7969,1,2018-05-01,2018,5,CARRERA 86 A No.  52-19 SUR,"CARRERA 86 A No.  52-19 SUR, Bogota d.c., Colombia","(4.60956, -74.1237)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ACAPULCO,TERPEL,CARRERA 92 No. 158-65,BIODIESEL EXTRA,8445,1,2018-05-08,2018,5,CARRERA 92 No. 158-65,"CARRERA 92 No. 158-65, Bogota d.c., Colombia","(4.64293, -74.17114)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ACAPULCO,TERPEL,CARRERA 92 No. 158-65,BIOACEM AL 9%,8445,1,2018-05-08,2018,5,CARRERA 92 No. 158-65,"CARRERA 92 No. 158-65, Bogota d.c., Colombia","(4.64293, -74.17114)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ACAPULCO,TERPEL,CARRERA 92 No. 158-65,GASOLINA EXTRA OXIGENADA,9130,1,2018-05-08,2018,5,CARRERA 92 No. 158-65,"CARRERA 92 No. 158-65, Bogota d.c., Colombia","(4.64293, -74.17114)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ACAPULCO,TERPEL,CARRERA 92 No. 158-65,GASOLINA CORRIENTE OXIGENADA,9130,1,2018-05-08,2018,5,CARRERA 92 No. 158-65,"CARRERA 92 No. 158-65, Bogota d.c., Colombia","(4.64293, -74.17114)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,GASOLINA CORRIENTE OXIGENADA,8990,1,2018-05-03,2018,5,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota d.c., Colombia","(4.68445, -74.05807)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,GASOLINA EXTRA OXIGENADA,10999,1,2018-05-03,2018,5,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota d.c., Colombia","(4.68445, -74.05807)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,BIODIESEL EXTRA,8399,1,2018-05-03,2018,5,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota d.c., Colombia","(4.68445, -74.05807)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL EL DORADO,TEXACO,Av. El Dorado No. 66a-28,GASOLINA CORRIENTE OXIGENADA,9180,1,2018-05-05,2018,5,Av. El Dorado No. 66a-28,"Av. El Dorado No. 66a-28, Bogota d.c., Colombia","(4.65865, -74.10621)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL EL DORADO,TEXACO,Av. El Dorado No. 66a-28,BIODIESEL EXTRA,8570,1,2018-05-05,2018,5,Av. El Dorado No. 66a-28,"Av. El Dorado No. 66a-28, Bogota d.c., Colombia","(4.65865, -74.10621)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL EL DORADO,TEXACO,Av. El Dorado No. 66a-28,BIOACEM AL 9%,8570,1,2018-05-05,2018,5,Av. El Dorado No. 66a-28,"Av. El Dorado No. 66a-28, Bogota d.c., Colombia","(4.65865, -74.10621)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL EL DORADO,TEXACO,Av. El Dorado No. 66a-28,GASOLINA EXTRA OXIGENADA,11990,1,2018-05-05,2018,5,Av. El Dorado No. 66a-28,"Av. El Dorado No. 66a-28, Bogota d.c., Colombia","(4.65865, -74.10621)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MOBIL SANTAMARIA DEL LAGO,MOBIL,CARRERA 73A No. 71A-83,BIOACEM AL 9%,8389,1,2018-05-01,2018,5,CARRERA 73A No. 71A-83,"CARRERA 73A No. 71A-83, Bogota d.c., Colombia","(4.68845, -74.09682)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MOBIL SANTAMARIA DEL LAGO,MOBIL,CARRERA 73A No. 71A-83,BIODIESEL EXTRA,8389,1,2018-05-01,2018,5,CARRERA 73A No. 71A-83,"CARRERA 73A No. 71A-83, Bogota d.c., Colombia","(4.68845, -74.09682)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MOBIL SANTAMARIA DEL LAGO,MOBIL,CARRERA 73A No. 71A-83,GASOLINA CORRIENTE OXIGENADA,8679,1,2018-05-01,2018,5,CARRERA 73A No. 71A-83,"CARRERA 73A No. 71A-83, Bogota d.c., Colombia","(4.68845, -74.09682)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL VILLA ALZACIA,TERPEL,CALLE 12 B No. 71 D - 81,BIOACEM AL 9%,8080,1,2018-05-02,2018,5,CALLE 12 B No. 71 D - 81,"CALLE 12 B No. 71 D - 81, Bogota d.c., Colombia","(4.64574, -74.12998)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL VILLA ALZACIA,TERPEL,CALLE 12 B No. 71 D - 81,BIODIESEL EXTRA,8080,1,2018-05-02,2018,5,CALLE 12 B No. 71 D - 81,"CALLE 12 B No. 71 D - 81, Bogota d.c., Colombia","(4.64574, -74.12998)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL VILLA ALZACIA,TERPEL,CALLE 12 B No. 71 D - 81,GASOLINA CORRIENTE OXIGENADA,8610,1,2018-05-02,2018,5,CALLE 12 B No. 71 D - 81,"CALLE 12 B No. 71 D - 81, Bogota d.c., Colombia","(4.64574, -74.12998)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,BIOACEM AL 9%,8080,1,2018-05-02,2018,5,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota d.c., Colombia","(4.66587, -74.07455)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA CORRIENTE OXIGENADA,8940,1,2018-05-02,2018,5,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota d.c., Colombia","(4.66587, -74.07455)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,BIODIESEL EXTRA,8080,1,2018-05-02,2018,5,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota d.c., Colombia","(4.66587, -74.07455)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA EXTRA OXIGENADA,11140,1,2018-05-02,2018,5,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota d.c., Colombia","(4.66587, -74.07455)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION STA SOFIA,BIOMAX,AC  127 No. 20-85,GASOLINA EXTRA OXIGENADA,11230,1,2018-05-03,2018,5,AC  127 No. 20-85,"AC  127 No. 20-85, Bogota d.c., Colombia","(4.70598, -74.05141)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION STA SOFIA,BIOMAX,AC  127 No. 20-85,BIODIESEL EXTRA,8235,1,2018-05-03,2018,5,AC  127 No. 20-85,"AC  127 No. 20-85, Bogota d.c., Colombia","(4.70598, -74.05141)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION STA SOFIA,BIOMAX,AC  127 No. 20-85,GASOLINA CORRIENTE OXIGENADA,8990,1,2018-05-03,2018,5,AC  127 No. 20-85,"AC  127 No. 20-85, Bogota d.c., Colombia","(4.70598, -74.05141)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION STA SOFIA,BIOMAX,AC  127 No. 20-85,BIOACEM AL 9%,8235,1,2018-05-03,2018,5,AC  127 No. 20-85,"AC  127 No. 20-85, Bogota d.c., Colombia","(4.70598, -74.05141)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA SOFIA DE USME,BIOMAX,TRANSVERSAL 1 BIS No. 68B-33 SUR,BIODIESEL EXTRA,8099,1,2018-05-02,2018,5,TRANSVERSAL 1 BIS No. 68B-33 SUR,"TRANSVERSAL 1 BIS No. 68B-33 SUR, Bogota d.c., Colombia","(4.62195, -74.12584)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA SOFIA DE USME,BIOMAX,TRANSVERSAL 1 BIS No. 68B-33 SUR,BIOACEM AL 9%,8099,1,2018-05-02,2018,5,TRANSVERSAL 1 BIS No. 68B-33 SUR,"TRANSVERSAL 1 BIS No. 68B-33 SUR, Bogota d.c., Colombia","(4.62195, -74.12584)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA SOFIA DE USME,BIOMAX,TRANSVERSAL 1 BIS No. 68B-33 SUR,GASOLINA CORRIENTE OXIGENADA,8859,1,2018-05-02,2018,5,TRANSVERSAL 1 BIS No. 68B-33 SUR,"TRANSVERSAL 1 BIS No. 68B-33 SUR, Bogota d.c., Colombia","(4.62195, -74.12584)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,BIOACEM AL 9%,8390,1,2018-05-02,2018,5,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota d.c., Colombia","(4.63364, -74.10241)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,BIODIESEL EXTRA,8390,1,2018-05-02,2018,5,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota d.c., Colombia","(4.63364, -74.10241)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA EXTRA OXIGENADA,11990,1,2018-05-02,2018,5,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota d.c., Colombia","(4.63364, -74.10241)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA CORRIENTE OXIGENADA,9090,1,2018-05-02,2018,5,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota d.c., Colombia","(4.63364, -74.10241)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO JUANBE CENTRO MUNDIAL DE LLANTAS JUANBE SUCURSAL SAN DIEGO,TEXACO,Calle 37 No. 44-11,GASOLINA CORRIENTE OXIGENADA,9580,1,2018-05-04,2018,5,Calle 37 No. 44-11,"Calle 37 No. 44-11, Medellin, Colombia","(6.23682, -75.5695)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO JUANBE CENTRO MUNDIAL DE LLANTAS JUANBE SUCURSAL SAN DIEGO,TEXACO,Calle 37 No. 44-11,GASOLINA EXTRA OXIGENADA,12280,1,2018-05-04,2018,5,Calle 37 No. 44-11,"Calle 37 No. 44-11, Medellin, Colombia","(6.23682, -75.5695)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO JUANBE CENTRO MUNDIAL DE LLANTAS JUANBE SUCURSAL SAN DIEGO,TEXACO,Calle 37 No. 44-11,BIODIESEL EXTRA,9030,1,2018-05-04,2018,5,Calle 37 No. 44-11,"Calle 37 No. 44-11, Medellin, Colombia","(6.23682, -75.5695)"
5,ANTIOQUIA,5266,ENVIGADO,TERPEL PALMITAS,TERPEL,Variante Las Palmas - Aeropuerto,GASOLINA CORRIENTE OXIGENADA,11720,1,2018-05-03,2018,5,Variante Las Palmas - Aeropuerto,"Variante Las Palmas - Aeropuerto, Envigado, Colombia","(6.16623, -75.54754)"
5,ANTIOQUIA,5266,ENVIGADO,TERPEL PALMITAS,TERPEL,Variante Las Palmas - Aeropuerto,BIODIESEL EXTRA,8540,1,2018-05-03,2018,5,Variante Las Palmas - Aeropuerto,"Variante Las Palmas - Aeropuerto, Envigado, Colombia","(6.16623, -75.54754)"
5,ANTIOQUIA,5266,ENVIGADO,TERPEL PALMITAS,TERPEL,Variante Las Palmas - Aeropuerto,GASOLINA EXTRA OXIGENADA,9050,1,2018-05-03,2018,5,Variante Las Palmas - Aeropuerto,"Variante Las Palmas - Aeropuerto, Envigado, Colombia","(6.16623, -75.54754)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS MOBIL LOS ANDES,MOBIL,AVENIDA CARRERA 80 No. 58L-15 SUR,BIODIESEL EXTRA,9190,1,2018-05-03,2018,5,AVENIDA CARRERA 80 No. 58L-15 SUR,"AVENIDA CARRERA 80 No. 58L-15 SUR, Bogota d.c., Colombia","(4.60946, -74.18085)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS MOBIL LOS ANDES,MOBIL,AVENIDA CARRERA 80 No. 58L-15 SUR,BIOACEM AL 9%,8290,1,2018-05-03,2018,5,AVENIDA CARRERA 80 No. 58L-15 SUR,"AVENIDA CARRERA 80 No. 58L-15 SUR, Bogota d.c., Colombia","(4.60946, -74.18085)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS MOBIL LOS ANDES,MOBIL,AVENIDA CARRERA 80 No. 58L-15 SUR,GASOLINA CORRIENTE OXIGENADA,8790,1,2018-05-03,2018,5,AVENIDA CARRERA 80 No. 58L-15 SUR,"AVENIDA CARRERA 80 No. 58L-15 SUR, Bogota d.c., Colombia","(4.60946, -74.18085)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO PALACE,TEXACO,CARRERA 50 No. 40-77,BIODIESEL EXTRA,8390,1,2018-05-09,2018,5,CARRERA 50 No. 40-77,"CARRERA 50 No. 40-77, Medellin, Colombia","(6.24137, -75.5712)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO PALACE,TEXACO,CARRERA 50 No. 40-77,GASOLINA EXTRA OXIGENADA,11390,1,2018-05-09,2018,5,CARRERA 50 No. 40-77,"CARRERA 50 No. 40-77, Medellin, Colombia","(6.24137, -75.5712)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO PALACE,TEXACO,CARRERA 50 No. 40-77,GASOLINA CORRIENTE OXIGENADA,8510,1,2018-05-09,2018,5,CARRERA 50 No. 40-77,"CARRERA 50 No. 40-77, Medellin, Colombia","(6.24137, -75.5712)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MARRUECOS,TERPEL,Diagonal 49 A Sur No. 17 - 59-89,BIODIESEL EXTRA,8320,1,2018-05-04,2018,5,Diagonal 49 A Sur No. 17 - 59-89,"Diagonal 49 A Sur No. 17 - 59-89, Bogota d.c., Colombia","(4.58965, -74.1497)"
